path,size_bytes,sha256
results/runs/homecredit/cdv1-003-homecredit-voting-k200-lr-s42/folds/fold_4/prediction_metadata.json,1938,4aa1d3cc892e38d1f1b4ffb177e7e5c94384f0dde5fe0bed088cf212cce448a7
results/runs/homecredit/cdv1-003-homecredit-voting-k200-lr-s42/folds/fold_4/predictions_dev.csv,2919495,6f28b9ff5fdff27a50a808827dcdf39e7365224989020df36dba379e030628c1
results/runs/homecredit/cdv1-003-homecredit-voting-k200-lr-s42/folds/fold_4/rfe_selection_trace.csv,8210,648aebd355ea20f3f555f8423e34057bb2bb5b97708c54f95babfcb10ebdc413
results/runs/homecredit/cdv1-003-homecredit-voting-k200-lr-s42/folds/fold_4/selected_features.csv,556,1b9cf358fd12c5be2591f664595169f9e3a6f56572a88b5528d232941b08aca6
results/runs/homecredit/cdv1-003-homecredit-voting-k200-lr-s42/folds/fold_4/voter_rankings.csv,736335,237d5b9289769249422a3f943451a72f5fed5a8d6f948dda6498b5a1b4322f73
results/runs/homecredit/cdv1-003-homecredit-voting-k200-lr-s42/folds/fold_5/aggregate_ranking.csv,93384,f924af63119e1217888457403d487069ca48f1d2f5f9be2a9d48174630946105
results/runs/homecredit/cdv1-003-homecredit-voting-k200-lr-s42/folds/fold_5/candidate_features.csv,5960,32cca4c30f94654a27ad00584fd980acc7c7b6d76fa3c1fb0267c73e6c0411b0
results/runs/homecredit/cdv1-003-homecredit-voting-k200-lr-s42/folds/fold_5/effective_model_config.json,1568,549c1e8e9d4009441ff2633ccea3e7573473553bd292fb3b01b7967d501c75cf
results/runs/homecredit/cdv1-003-homecredit-voting-k200-lr-s42/folds/fold_5/prediction_metadata.json,1938,8a1b7be244de88026d83ca93948126eb4287c0587cf506dc842c2eb396abf126
results/runs/homecredit/cdv1-003-homecredit-voting-k200-lr-s42/folds/fold_5/predictions_dev.csv,2855747,adfe158cc358de21569ad0190604ae715282e84a416a6bddced55e8f388874e0
results/runs/homecredit/cdv1-003-homecredit-voting-k200-lr-s42/folds/fold_5/rfe_selection_trace.csv,8260,092bb5d52d89dc7d213876f06a350edafcc4735248e65876f47a86c38bb9f52a
results/runs/homecredit/cdv1-003-homecredit-voting-k200-lr-s42/folds/fold_5/selected_features.csv,535,ada805cbc354e775c018da5b34a0736a0743de38a142be953fd5687a76bf4edb
results/runs/homecredit/cdv1-003-homecredit-voting-k200-lr-s42/folds/fold_5/voter_rankings.csv,736299,7f18ce5f0a9ec2973abd8228f1e07e7f8fc671323467535623c24a7ce85d9f7f
results/runs/homecredit/cdv1-003-homecredit-voting-k200-lr-s42/manifest.json,9315,0deddc543b32c8e305f82bef9e3f69640bcd4282ffd51af09371630a023fe8ed
results/runs/homecredit/cdv1-003-homecredit-voting-k200-lr-s42/preflight.json,4805,04a6532e566f22cdaa2215c08477015d4e67e9d463855dc1af678763c0830340
results/runs/homecredit/cdv1-003-homecredit-voting-k200-lr-s42/resource_usage.json,1961498,47f8c7a7716b0b75eb3e95c4a0496d5bed024078a0900aef7762bc7fa36b3a24
results/runs/homecredit/cdv1-003-homecredit-voting-k200-lr-s42/results/dev_fold_metrics.csv,1493,b8d3dc76f251f8b1049f3dd88cd436cec012344680c8496633a9094460d04028
results/runs/homecredit/cdv1-003-homecredit-voting-k200-lr-s42/results/dev_prediction_metadata.json,2048,d39f5d950f9bf1647c32e60e330d376f1ef8588fc3712b2edc69ee5028489247
results/runs/homecredit/cdv1-003-homecredit-voting-k200-lr-s42/results/dev_predictions.csv,14728950,1d9abfcea99efe2ba566b0ed909e6da5952eb281151fb7c70eeb046e7513a372
results/runs/homecredit/cdv1-003-homecredit-voting-k200-lr-s42/run.log,5377,928852fcfa0299dd35a236e52ab274825fbcefa6d3c340bab5e6047eba959999
results/runs/homecredit/cdv1-003-homecredit-voting-k200-lr-s42/run_manifest.json,9315,0deddc543b32c8e305f82bef9e3f69640bcd4282ffd51af09371630a023fe8ed
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/checkpoint.json,59110,ca10ee9bce3a5d4906fb4281d353f7c7cb53e1634d9414cf4ad43b07a654c4db
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/config.json,1734,0ed577062a9b67e915200ad0c6768a1a32c8ec81c77b744107edac323cdddc35
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/data_access_dev.json,9866,6bc03e5485eccb76e15d3d57d7bf558073fdd9deec487afae9062d8ba74366d9
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/features/feature_stability_metrics.csv,127,b3644c53b4162bdef5b15b56a38e742a7338750a3bee7c13071f0660b7c7f596
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/features/fold_selected_features.csv,2641,65669b821910865e1d7fbc1747c30535b5b587f21e73d4c2943890b2eb021fb3
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_1/aggregate_ranking.csv,93319,0d8661587e17ed91e6e55fd1bdae42b03f8472053ea17da9a4aca2df59b09f62
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_1/candidate_features.csv,8950,4f2ca6c70fbf792d7ddb125c8086cb28c911a1d935d77bb4a533c4c202b51eaa
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_1/effective_model_config.json,1568,43fb73f4227b6db7113faab6fad0392a6af6a9eeb68bca24b20f08d611540c52
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_1/prediction_metadata.json,1938,368070c597620fe145e8b2185daf3b923373536bbee49e60d9c5a106395cd6e3
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_1/predictions_dev.csv,2936795,63eaf02ee1cd6859e4ca8ba39d9cbebd9c4cabb09e97d4a9de337deac3af45bb
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_1/rfe_selection_trace.csv,12450,f709b4a3d8492710ca2e50103a71073f255ed056e0f90ccd4708857c748ac6ff
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_1/selected_features.csv,569,02f173e32349c9edba5732848a250bcfba356b18adc62d29ed04fc5ab8bec18d
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_1/voter_rankings.csv,736095,5a9f575b6c57d45d77affae05be481c987a23b64d8e933b56787ae9ef7a1843d
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_2/aggregate_ranking.csv,93261,f67ae3e65b5bc595e33f9ab31a47085d0e90e34a1d4cc3964524b0a8d2a57042
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_2/candidate_features.csv,8946,86ef818e54d43df6cb444c9031bdac3739304e475f82337f8277ca5dff04d466
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_2/effective_model_config.json,1568,43fb73f4227b6db7113faab6fad0392a6af6a9eeb68bca24b20f08d611540c52
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_2/prediction_metadata.json,1938,768fc1866bd847d64dd11a11ca2598cd403e074d2806d7a765fe2dea69a63cf9
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_2/predictions_dev.csv,2922176,7071bb6b7155e86b3fae8841b9d3d6b85b010ae6df58456b050b2af328d3d26f
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_2/rfe_selection_trace.csv,12446,bc166107c65446372e039d476fe69e9057f54ab30b7994751320c2fd41ad5d52
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_2/selected_features.csv,538,72eb837d81b6e99226f3c56337fde6d26699cbba9d41cb96f992fc8051dd1486
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_2/voter_rankings.csv,736279,a7517a010ff34fa99acf5ebd950543eb089e493cbe7d06cdb744e6447fb18763
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_3/aggregate_ranking.csv,93196,971231a30e3f9b360b864c8e362354312d30e93b1542df16b56932efa6788913
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_3/candidate_features.csv,8940,269cb4208578326902baf648448e67f8c9fa0efe6b92e21f5da5fca086a3ca80
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_3/effective_model_config.json,1568,43fb73f4227b6db7113faab6fad0392a6af6a9eeb68bca24b20f08d611540c52
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_3/prediction_metadata.json,1938,8839325bc0304c97c41ee49bdf9be182971813e036231513fcca416e2ab480ba
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_3/predictions_dev.csv,2880137,8404005bef319c09c98fc092d0bc369087e36b479d17efc1e77793d2aebb8bf8
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_3/rfe_selection_trace.csv,12440,45bb00269f30e64a702e989ba339b9d7130944bf99d5ab82ac4406e5c6721293
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_3/selected_features.csv,556,8bf13e750da48bbec509a41c269f80cf56257b6f741b7aae10192c1bbaafe39d
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_3/voter_rankings.csv,736294,2076d98046e292cc614007535aa73816f8e397019a3c2f3d502c5d0809825058
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_4/aggregate_ranking.csv,93306,465673db0fb2df7c2c9579f4fb398163fc793a0b1ab62b7a15886707f9614e73
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_4/candidate_features.csv,8996,170e4abcbc753da6e561eb8fe36c77ebb273c821cdaf7201008358c118911552
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_4/effective_model_config.json,1568,43fb73f4227b6db7113faab6fad0392a6af6a9eeb68bca24b20f08d611540c52
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_4/prediction_metadata.json,1938,32fe4325a7523e0ddcd3d7cc04d9458ff86bbff91815ff1b4b5bf4881645839f
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_4/predictions_dev.csv,2919474,20ae3ebb6e0662faa47b1b2c43df965efaf68156ba9e91459ed99c4417afb546
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_4/rfe_selection_trace.csv,12496,943814ae73143a6a8acfe514746f74950d65ef8744476eaeb05ff0df122793cd
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_4/selected_features.csv,563,a67ec0dbbc5e813dd48523c19a0b98eb59e04ecd943d61f27f209b85f0b6e309
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_4/voter_rankings.csv,736335,237d5b9289769249422a3f943451a72f5fed5a8d6f948dda6498b5a1b4322f73
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_5/aggregate_ranking.csv,93284,8bff91df0d0913d0966c017c0aeb736a5ddf4fe8a0bdd950f76d4036e6b10615
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_5/candidate_features.csv,9001,6993848737073ff7f0b13322c556e7db87c0d4ff26a36b31c1229890177fcc5f
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_5/effective_model_config.json,1568,43fb73f4227b6db7113faab6fad0392a6af6a9eeb68bca24b20f08d611540c52
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_5/prediction_metadata.json,1938,49799b09dfb7669e32789fe757223c2c95cac6b56f4be94976346f5f11d3e5ee
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_5/predictions_dev.csv,2855761,b35dfa6a1061ce7a6e0557bc99b766df8486682caf3a3bd1997199ebf7bf200a
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_5/rfe_selection_trace.csv,12501,bd0091a3c6081eb91ff5f0571a685f7fcc6577b6061bd5d7c7906781e219cc56
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_5/selected_features.csv,543,dc6a63c074505e4564579de67bca77c3972f0df234a5ed587d0dbcb85b5e729a
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/folds/fold_5/voter_rankings.csv,736299,7f18ce5f0a9ec2973abd8228f1e07e7f8fc671323467535623c24a7ce85d9f7f
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/manifest.json,9319,0dd4ae9409880a582c709cddc14adeabccf82ee78397d671cf0ca89af8fd65b8
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/preflight.json,4809,f9a88d14447969ae37cf70deef6c7e63c065c2e9f72941dd4afcc2b3460aa63a
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/resource_usage.json,2082938,f233f7731dc0b9f12f41b3c06688ad07f6d32e6aa21aef567ed6c3fae2808325
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/results/dev_fold_metrics.csv,1500,34af37b26202d8f4ceb537d9f49bf76e42233fdeb5514b7669dc9c03703cc001
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/results/dev_prediction_metadata.json,2048,24bc937eb95f57309efd1055155c1f34166350aa40b1a8acea8a9dc991a41410
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/results/dev_predictions.csv,14728959,26a5770dd45bb7b0fb4590c3b4393b2f2b2a56bb6297287d8f5b74671fae503f
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/run.log,5377,cc1a0bb81261ac621cef230b320dbc8a0f6ad8aaf14a4489db0b3cfdd83ff652
results/runs/homecredit/cdv1-004-homecredit-voting-k300-lr-s42/run_manifest.json,9319,0dd4ae9409880a582c709cddc14adeabccf82ee78397d671cf0ca89af8fd65b8
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/checkpoint.json,54620,723e962c1034388908caa165fec184d2b5f7673b2c39d021bd4c8780d58f2d57
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/config.json,1758,52ce8e07590bdbe4ab53de16462b7ca76358a4a56ad1661e6d8fe8ce3a6a9d6f
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/data_access_dev.json,9866,6bc03e5485eccb76e15d3d57d7bf558073fdd9deec487afae9062d8ba74366d9
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/features/feature_stability_metrics.csv,126,61f4bc0f79ae254f98206931054ef77c8b5ea4ac4af60dca4258ad567166a9e8
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/features/fold_selected_features.csv,5608,1ec8075905bc911e0b72d7acb8487f08860463864d7cf21d62b57dd0804eabe1
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_1/aggregate_ranking.csv,35435,8e5e9b6323e8592f5bc646936986e30a2ea868fd327062f1ea39b2ccfcb1ecfa
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_1/candidate_features.csv,1049,c6609cbfc37753961e7f1fb696e1485264f95f48422633cb14fe5c39336ab698
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_1/effective_model_config.json,1958,60eef649e17656ae974c984165cf25317082560565be14878ecfd007fad858bb
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_1/prediction_metadata.json,1976,3930971a757d02d30b0e5d3a733c9d678aa94744c71fac2894638c7ccdee5f7c
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_1/predictions_dev.csv,3292690,b3eeee787dc9bdba2d9b29486372cca7b222642b0928852c9f9e7f428af2e52f
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_1/rfe_selection_trace.csv,1258,5aeb69fb737ed5d98a5e3eadf4a8b2d566015503410220c0fe46baa48706077a
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_1/selected_features.csv,1137,87fec82122bb0ca7f52c0f1e06bf54a0e7a4b8815d7759ce04c4cfb5ccfb0c45
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_1/voter_rankings.csv,71967,912e53a482408bd6c7fcd4432abcfdb3e716321975361c3d419adba7dc67d3f0
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_2/aggregate_ranking.csv,35619,461526614d1b3724810d387315952187b9d0c8788f3ff5181530f636c24e2f53
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_2/candidate_features.csv,1063,8ec5f59cc0ce785edbf223a99e9029905d5d07650531daf7954c066e9406476f
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_2/effective_model_config.json,1958,60eef649e17656ae974c984165cf25317082560565be14878ecfd007fad858bb
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_2/prediction_metadata.json,1976,14d2853d3023ca5f6e1302a62b2f5794f12859261c1f0fe54cdf4ea61f27b077
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_2/predictions_dev.csv,3275455,48c0c10636229979ba657d2a8eb5ddf77eacebf52a250a4442c65b3fc0eaf391
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_2/rfe_selection_trace.csv,1272,dfa6dbabea1ea47bbd8edac86588695fca549ef5bee79b922b425eb70a2f28a4
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_2/selected_features.csv,1151,ede616323f692deca3a6be37b38b3a28b731b0adf802343c0bc7147b0bc7a07b
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_2/voter_rankings.csv,72151,839da5f470981a3ee65a7e7432d3f24fecacb4ed46c2a8b0e58a2d34e228c6e4
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_3/aggregate_ranking.csv,35634,ec667589a82cd335fd526e457857c4ae68ea7a3169905b04b24c5c2970aaf199
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_3/candidate_features.csv,1051,704d92dee3da530d76743077a1d94a2a01ce833e72280ee3734523b425e9fa61
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_3/effective_model_config.json,1958,60eef649e17656ae974c984165cf25317082560565be14878ecfd007fad858bb
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_3/prediction_metadata.json,1976,b68c70268e5e345ca4d6aa2e37870821a67a01dcd458146b99906143ce73b5cc
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_3/predictions_dev.csv,3228104,7fe0e3c95386495ef77918539fe54747ac5560c0cbaa1b3a726e636c954e47c5
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_3/rfe_selection_trace.csv,1260,f21fde5a1940ec133fb2c9136e87a89b6c150b1147c872dabe387e07e48df4c2
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_3/selected_features.csv,1139,ca4a12ed8636e36427d0f11f744a83ee004dccf224507e64814a6c9ed5408c30
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_3/voter_rankings.csv,72166,03d91f349d045fdc5de0d983ef91c67b1b9725a257f58c836b64dc57a0761a5f
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_4/aggregate_ranking.csv,35675,1fd17298c6376f247e0531b3eaaae4fb0f19627845262750a86551dff6777cee
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_4/candidate_features.csv,1067,ad8f18c24b9b9e5b52e33e9b36d79f7a9f4ee63ef957a0f4d40ada52a9649825
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_4/effective_model_config.json,1958,60eef649e17656ae974c984165cf25317082560565be14878ecfd007fad858bb
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_4/prediction_metadata.json,1976,eded84b4a24cbef6e32e5af5e742b717bb4d97d9474fc916900efc84f797578c
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_4/predictions_dev.csv,3271642,a1ec4e4d78a344c1fddc4bf6db477d86e618dddb4adf9f062c481e4c96c4e4fc
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_4/rfe_selection_trace.csv,1276,2d8a82f89c2c647d34d7edb711c9b96a330afd84fd6c59a097c5c07cbc39ae41
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_4/selected_features.csv,1155,032bc17069c435bc875e8c58e51e4077689f3f61ee3dd338627a008c283cd7a4
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_4/voter_rankings.csv,72207,f503e1a4a99ab672fdc49229e744ae731f1d88ffacbb7add9d2201e892ed760d
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_5/aggregate_ranking.csv,35639,81a70de56105c47c807d09fd72a458bd89dcdd2eac4d5d0e1c74be19d0d431d2
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_5/candidate_features.csv,1066,d659f94566e8680dd987643fb2615ab1dd8a639973ff6324157dd99dd03f5e94
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_5/effective_model_config.json,1958,60eef649e17656ae974c984165cf25317082560565be14878ecfd007fad858bb
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_5/prediction_metadata.json,1976,9e73801fc3476ff2ef000f81e5921626b95dc8fc3a777225d4d366c3df948dcd
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_5/predictions_dev.csv,3200233,77961fc8fc32623374b47ba11d3de3009405ec9c050d2f58819fcc0357cb2334
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_5/rfe_selection_trace.csv,1275,f3c3f7dbc53fcbcf9f421198c0bc3b34360793a60a51020e10385e48f9c65554
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_5/selected_features.csv,1154,d3293284b71ce88f78fddd3591f6bb7182064485c03ed1eac71ce7c159e299e8
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/folds/fold_5/voter_rankings.csv,72171,9fc85a34a3c748f4dffd993b80c66e6552fb455d19041352a5a2e05ad09c7bf3
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/manifest.json,9398,03dfec39b67129c1cbb9683841bf07071e5ef57d1d4c2cf110c185a5558abe5f
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/preflight.json,4806,cce77e7f0dbfd030880fb768f1461199e45ff6434dd1a4843f21bbf1a22879b0
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/resource_usage.json,761672,7c37990231c14d4a699136f16345fae58fb93f5c3f4fad06cfce62562fed5872
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/results/dev_fold_metrics.csv,1505,ac7d851be5f478446cc26cef184b00f625a577520ed320043b102de116a75485
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/results/dev_prediction_metadata.json,2086,526369cd3061a4f0d609f76b88585aae8aa4f2721da51145f6b602a410713a32
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/results/dev_predictions.csv,16464615,240ca63a289e1fc4d587f7f02e343721135b59defd2f90b612d76ee8f35a68f0
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/run.log,3330,835cae1c61cb8323b4b7a68836249c38d476934df1ddd83f05a6ba10085a0396
results/runs/homecredit/cdv1-005-homecredit-reference-rf-corr-mrmr-catboost-s42/run_manifest.json,9398,03dfec39b67129c1cbb9683841bf07071e5ef57d1d4c2cf110c185a5558abe5f
results/runs/homecredit/cdv1-006-homecredit-voting-k100-catboost-s42/checkpoint.json,59140,c30448b447ee9a71a0efa4923323028e84b928958036a0cbd675f39e913ccc02
results/runs/homecredit/cdv1-006-homecredit-voting-k100-catboost-s42/config.json,1758,f323de42a8d76a67bb2d6f40f78b5bcaee2cc279a695e22ed40735dc88f577f8
results/runs/homecredit/cdv1-006-homecredit-voting-k100-catboost-s42/data_access_dev.json,9866,6bc03e5485eccb76e15d3d57d7bf558073fdd9deec487afae9062d8ba74366d9
results/runs/homecredit/cdv1-006-homecredit-voting-k100-catboost-s42/features/feature_stability_metrics.csv,128,7f47f30fc89805746da2f0adfe6fd1d0a950bcaaab67775a6414742f952d3b66
results/runs/homecredit/cdv1-006-homecredit-voting-k100-catboost-s42/features/fold_selected_features.csv,5738,d533ed899ec14b61483b97612cb8e1fe46df9ae259eead12ae164c9a61d9b571
results/runs/homecredit/cdv1-006-homecredit-voting-k100-catboost-s42/folds/fold_1/aggregate_ranking.csv,93519,58f0a5fff3ab765c89d47c9f567b9efe0921d44d20730ad9a136a59753e8c91e
results/runs/homecredit/cdv1-006-homecredit-voting-k100-catboost-s42/folds/fold_1/candidate_features.csv,2879,71d41af9cd36cda0bb035c8355a3784a34954d23ac6eb005d6fb5956abbf9f69
results/runs/homecredit/cdv1-006-homecredit-voting-k100-catboost-s42/folds/fold_1/effective_model_config.json,2268,a5497c38be87784d907ac3b563defb495fe3ed60b3befaa80a3315db7d904c01
results/runs/homecredit/cdv1-006-homecredit-voting-k100-catboost-s42/folds/fold_1/prediction_metadata.json,1956,8af09075336d87c95e7eee8e776fd54ac40d383b1d5201835b1ac90f3b7aa956
results/runs/homecredit/cdv1-006-homecredit-voting-k100-catboost-s42/folds/fold_1/predictions_dev.csv,3141930,c4f2877d9c44b10c80a03fc979ad3a5a209307680acba5fd158fa02035569411
results/runs/homecredit/cdv1-006-homecredit-voting-k100-catboost-s42/folds/fold_1/rfe_selection_trace.csv,3959,a61ad7e4c85d5357fed575cc044af448d11ab153dc821443abeabbaeff3a0820
results/runs/homecredit/cdv1-006-homecredit-voting-k100-catboost-s42/folds/fold_1/selected_features.csv,1202,2812cbdc8727cdb7f20c9bb69bad1083d6c5945790d561395fbc7a2413422cab
results/runs/homecredit/cdv1-006-homecredit-voting-k100-catboost-s42/folds/fold_1/voter_rankings.csv,736095,5a9f575b6c57d45d77affae05be481c987a23b64d8e933b56787ae9ef7a1843d
results/runs/homecredit/cdv1-006-homecredit-voting-k100-catboost-s42/folds/fold_2/aggregate_ranking.csv,93461,b9f0eeb938bfa748c7301c93cf1fc2ccdd62624f095a21a3ccbfccf42b7e7f1d
results/runs/homecredit/cdv1-006-homecredit-voting-k100-catboost-s42/folds/fold_2/candidate_features.csv,2843,76a2eaf73b4c4fd44e183d42fa912375f3b67c62966f9225d1c3325a8ee018cc
