"relative_path","file_type","size_bytes","modification_time_utc","preservation_method","sha256","scientific_role"
"catboost/statistical/catboost_statistical_boruta_1bc8157c0acd/models/final_model.model","model","6295272","2026-04-29T20:35:12.8955560Z","sha256","30c2e00d33be01f3199141e8cf6603cb4a46331e11fc07b2273bfe01717838f4","model_checkpoint"
"catboost/statistical/catboost_statistical_boruta_1bc8157c0acd/models/final_model_metadata.json","json","5068","2026-04-29T20:35:12.9046540Z","sha256","b860af686db05000df12a6e7940b955d5e4b0d4e076dd92288409e823cf6c365","model_checkpoint"
"catboost/statistical/catboost_statistical_boruta_1bc8157c0acd/models/final_preprocessor.pkl","pkl","85175","2026-04-29T20:35:12.9046540Z","sha256","fcb1974b3fafb4094b51937b1984e8604a4c2d11d1b0830477ea289ed4bfaf38","model_checkpoint"
"catboost/statistical/catboost_statistical_boruta_1bc8157c0acd/results/credit_risk_utility.csv","csv","146","2026-04-29T20:35:13.9578149Z","sha256","ad7251d363e06c62ba00c7844a0da9bc2eb1eedf8dd22e7559075f0aab65a19f","other_scientific_artifact"
"catboost/statistical/catboost_statistical_boruta_1bc8157c0acd/results/cv_results.csv","csv","4708","2026-04-29T20:28:53.6843963Z","sha256","1f72e3e4443b9a2125d421b258f5897432b4006edeb4fd2f77ab4d989849b2ef","other_scientific_artifact"
"catboost/statistical/catboost_statistical_boruta_1bc8157c0acd/results/experiment_summary.csv","csv","2791","2026-04-29T20:35:14.0882612Z","sha256","396af57aafed92373e6ffe0693b9e737aa611d127bdd47da673423999d4e843c","other_scientific_artifact"
"catboost/statistical/catboost_statistical_boruta_1bc8157c0acd/results/model_score_psi.csv","csv","40","2026-04-29T20:35:13.9578149Z","sha256","ea8cf8f38d59459592a340d650f4205c05df87eb48075254e2eb0b02483ed25a","model_checkpoint"
"catboost/statistical/catboost_statistical_boruta_1bc8157c0acd/results/oot_predictions.csv","csv","2919996","2026-04-29T20:35:14.0752542Z","sha256","512fd445ae53a4a9419bad6f6c881eb5fc5f24883b523b09fb2f8a15713359cb","prediction"
"catboost/statistical/catboost_statistical_boruta_1bc8157c0acd/results/oot_test_results.csv","csv","1104","2026-04-29T20:35:14.0772564Z","sha256","d2acc019af6aac556becf88af5d6fbbb3e02e29afba423777a9e664523ae1294","other_scientific_artifact"
"catboost/statistical/catboost_statistical_boruta_1bc8157c0acd/results/runtime_summary.csv","csv","648","2026-04-29T20:35:14.0872776Z","sha256","6867dc0096833f99f776ca9f8ed082bb5f9173bf3f1b32fa6db542bc337ff39b","other_scientific_artifact"
"catboost/statistical/catboost_statistical_boruta_1bc8157c0acd/results/selected_feature_psi.csv","csv","2159","2026-04-29T20:35:13.9568146Z","sha256","fc7e4c72fb2b60939986b0a333c5756f5dc335481408ff3d191a8a09fe4caa8b","selected_features"
"catboost/statistical/catboost_statistical_boruta_1bc8157c0acd/run.log","log","6309","2026-04-29T20:35:14.0892611Z","sha256","e06188982dff79059bf3a8e2f5b1fdbcaa6fb9d37c45c068ed6be5fd40a6c363","log"
"catboost/statistical/catboost_statistical_boruta_1bc8157c0acd/run_manifest.json","json","8735","2026-04-29T20:35:14.1570715Z","sha256","8983b0b4e851277f7c0da65c61c3dfadfeb6a05f6c765509c57157d475a16360","manifest"
"catboost/statistical/catboost_statistical_domain_rule_baseline_75687fb515f9/_SUCCESS","none","25","2026-04-29T20:45:19.9899955Z","sha256","813d835a8481ccb4fad4318f24d67b2ba0fadb798249329fe7fdfced2cd49e89","other_scientific_artifact"
"catboost/statistical/catboost_statistical_domain_rule_baseline_75687fb515f9/data_split_manifest.json","json","705","2026-04-29T20:44:11.5577361Z","sha256","55c6614a990d3cbbc0430fbd78184857943f7fb3202954b2ad17365b0ae3be91","manifest"
"catboost/statistical/catboost_statistical_domain_rule_baseline_75687fb515f9/features/feature_stability_metrics.csv","csv","435","2026-04-29T20:44:11.3158755Z","sha256","94ae8db5114ca1689f647858756f953141b7d98e44b319c254e27300b8666eec","metrics_evaluation"
"catboost/statistical/catboost_statistical_domain_rule_baseline_75687fb515f9/features/final_selected_features.csv","csv","4073","2026-04-29T20:44:15.5655389Z","sha256","8b1b60ba8a46fd30d8d1dd13c4dbfd2df6e14343e9dadee545afd2fd3753515d","selected_features"
"catboost/statistical/catboost_statistical_domain_rule_baseline_75687fb515f9/features/fold_selected_features.csv","csv","18505","2026-04-29T20:44:11.2956106Z","sha256","54605c17bec1643e86d8de7222de2219825278085ebbd4c99b61eceea6e67c6b","selected_features"
"catboost/statistical/catboost_statistical_domain_rule_baseline_75687fb515f9/features/selection_frequency.csv","csv","1744","2026-04-29T20:44:11.3098748Z","sha256","0e46344db5a2d4ecfe2cf310f91470ca637676739f06c0490c610a04358df149","other_scientific_artifact"
"catboost/statistical/catboost_statistical_domain_rule_baseline_75687fb515f9/features/semantic_group_stability.csv","csv","109","2026-04-29T20:44:11.3118754Z","sha256","85706f1222fb72bece6dfeee5dd8520a55332ae47049acd9a6cda7d1b0798124","other_scientific_artifact"
"catboost/statistical/catboost_statistical_domain_rule_baseline_75687fb515f9/leakage_report.json","json","391","2026-04-29T20:44:11.5567355Z","sha256","b7cbf2ce8ecb4afd703a2f8fe3db9b19455bf1423419f573e1a4d148ca71d340","report_documentation"
"catboost/statistical/catboost_statistical_domain_rule_baseline_75687fb515f9/models/final_model.model","model","5997856","2026-04-29T20:45:18.7997976Z","sha256","afae29cef0edff22b874d4bc880417f0957d420e88611448e546d664bc7efdd4","model_checkpoint"
"catboost/statistical/catboost_statistical_domain_rule_baseline_75687fb515f9/models/final_model_metadata.json","json","5008","2026-04-29T20:45:18.8057141Z","sha256","0b3bd2c68035b181043f97f6c18aa455dcadb02d838129fe9db8b15cef648591","model_checkpoint"
"catboost/statistical/catboost_statistical_domain_rule_baseline_75687fb515f9/models/final_preprocessor.pkl","pkl","8287","2026-04-29T20:45:18.8047143Z","sha256","8bde3b1f6b1431f5c2606a57d2a4f58e09886bd20de30bcc354a2a3b39bd3810","model_checkpoint"
"catboost/statistical/catboost_statistical_domain_rule_baseline_75687fb515f9/results/credit_risk_utility.csv","csv","136","2026-04-29T20:45:19.8207203Z","sha256","afa63cca5c625e09b17ef1faeca9d0bff721d632045aa4a64f0c196aedb8e68d","other_scientific_artifact"
"catboost/statistical/catboost_statistical_domain_rule_baseline_75687fb515f9/results/cv_results.csv","csv","4551","2026-04-29T20:44:11.2945451Z","sha256","f2cea2be3e9b292fc55a53e6ebd47255375de7078d7f3804003908eee64aa43c","other_scientific_artifact"
"catboost/statistical/catboost_statistical_domain_rule_baseline_75687fb515f9/results/experiment_summary.csv","csv","2675","2026-04-29T20:45:19.9506937Z","sha256","160fe5c0d40b43d7fe00c9da897496c0fca35b42492a8eaf7cb3343da970ea67","other_scientific_artifact"
"catboost/statistical/catboost_statistical_domain_rule_baseline_75687fb515f9/results/model_score_psi.csv","csv","40","2026-04-29T20:45:19.8197206Z","sha256","6a12a44143c56ee3b426f41bb47c6e62368ce706777d860449397f7463a4132e","model_checkpoint"
"catboost/statistical/catboost_statistical_domain_rule_baseline_75687fb515f9/results/oot_predictions.csv","csv","2921306","2026-04-29T20:45:19.9366933Z","sha256","f432877c6b18cf659d01913264c52372f2301d1e8cf5d16305d07e92d5f49cb5","prediction"
"catboost/statistical/catboost_statistical_domain_rule_baseline_75687fb515f9/results/oot_test_results.csv","csv","1094","2026-04-29T20:45:19.9386961Z","sha256","04842c4b644a0ad025b6de47b5cb8975c1782af81c8cccb0e8148e6279239204","other_scientific_artifact"
"catboost/statistical/catboost_statistical_domain_rule_baseline_75687fb515f9/results/runtime_summary.csv","csv","667","2026-04-29T20:45:19.9486963Z","sha256","69ed2fb377a21b6a4b5a7b31be260b49f4055de79070f3ce962317a6315d4ff3","other_scientific_artifact"
"catboost/statistical/catboost_statistical_domain_rule_baseline_75687fb515f9/results/selected_feature_psi.csv","csv","2135","2026-04-29T20:45:19.8197206Z","sha256","0d2f2863edd6a830daf55629ac9e0ee4edcd8522fdcaf40c65107467411011e2","selected_features"
"catboost/statistical/catboost_statistical_domain_rule_baseline_75687fb515f9/run.log","log","4586","2026-04-29T20:45:19.9506937Z","sha256","d497db4b1303231c2b98d85039d8596421900bf60c52f46fa2c35b37a33bc7a1","log"
"catboost/statistical/catboost_statistical_domain_rule_baseline_75687fb515f9/run_manifest.json","json","8689","2026-04-29T20:45:19.9899955Z","sha256","6e1e41c2062567ceec13f0b6da343f65fa55c0afc6f63c992f0823a545adec39","manifest"
"catboost/statistical/catboost_statistical_mrmr_1e271c250f52/_SUCCESS","none","25","2026-04-29T20:14:28.7690350Z","sha256","10d5c338798f0e0ff802010798d779a878ed3b8ef4816fb24dfce3556869b563","other_scientific_artifact"
"catboost/statistical/catboost_statistical_mrmr_1e271c250f52/data_split_manifest.json","json","705","2026-04-29T20:10:29.6434434Z","sha256","55c6614a990d3cbbc0430fbd78184857943f7fb3202954b2ad17365b0ae3be91","manifest"
"catboost/statistical/catboost_statistical_mrmr_1e271c250f52/features/feature_stability_metrics.csv","csv","559","2026-04-29T20:10:29.3471722Z","sha256","b324c8f2e910cced7499b5ac59f762399d6b185ba4bd1d7ac77b635333048e4e","metrics_evaluation"
"catboost/statistical/catboost_statistical_mrmr_1e271c250f52/features/final_selected_features.csv","csv","4485","2026-04-29T20:13:29.4085318Z","sha256","93e484d2a6f3b62aa3f59b4f782f39053bae498f8de23602f1ed7a98f2de5bff","selected_features"
"catboost/statistical/catboost_statistical_mrmr_1e271c250f52/features/fold_selected_features.csv","csv","20383","2026-04-29T20:10:29.3197576Z","sha256","0924e5727b8744ae68064dde88d276900e8566adc207f4c5bd8f96e2174e4f32","selected_features"
"catboost/statistical/catboost_statistical_mrmr_1e271c250f52/features/selection_frequency.csv","csv","3983","2026-04-29T20:10:29.3387745Z","sha256","ccaee85d3e9f6ca74d0b105ad511cb501bf18132ca139ea224786d7924fc8091","other_scientific_artifact"
"catboost/statistical/catboost_statistical_mrmr_1e271c250f52/features/semantic_group_stability.csv","csv","358","2026-04-29T20:10:29.3421577Z","sha256","d49c0ada25bd6564cbc6dd180b8032a56c6e86cd85c287c8f81b6b8a6da3cf34","other_scientific_artifact"
"catboost/statistical/catboost_statistical_mrmr_1e271c250f52/leakage_report.json","json","391","2026-04-29T20:10:29.6414445Z","sha256","b7cbf2ce8ecb4afd703a2f8fe3db9b19455bf1423419f573e1a4d148ca71d340","report_documentation"
"catboost/statistical/catboost_statistical_mrmr_1e271c250f52/models/final_model.model","model","7361160","2026-04-29T20:14:27.5601142Z","sha256","2702ad0560412aed9054087b15dce838abd2bb104d82582a838ad86f713031f9","model_checkpoint"
"catboost/statistical/catboost_statistical_mrmr_1e271c250f52/models/final_model_metadata.json","json","4814","2026-04-29T20:14:27.5691141Z","sha256","0ff78c01248fd7e132ccafd7832e3dc97c91bd744bf86a63b8f3193fc06f2e30","model_checkpoint"
"catboost/statistical/catboost_statistical_mrmr_1e271c250f52/models/final_preprocessor.pkl","pkl","85175","2026-04-29T20:14:27.5681152Z","sha256","fcb1974b3fafb4094b51937b1984e8604a4c2d11d1b0830477ea289ed4bfaf38","model_checkpoint"
"catboost/statistical/catboost_statistical_mrmr_1e271c250f52/results/credit_risk_utility.csv","csv","143","2026-04-29T20:14:28.5858253Z","sha256","8fe56d54105a2427af8cd35acda2e440afb78b7fdb50828516998bbf3c793c6c","other_scientific_artifact"
"catboost/statistical/catboost_statistical_mrmr_1e271c250f52/results/cv_results.csv","csv","4612","2026-04-29T20:10:29.3183551Z","sha256","78471c2e586efc85c6f3bedf8ec6584f641adee93ac09cb149bce315b0baee71","other_scientific_artifact"
"catboost/statistical/catboost_statistical_mrmr_1e271c250f52/results/experiment_summary.csv","csv","2764","2026-04-29T20:14:28.7051117Z","sha256","e89073a91651f92a904a6634b248cbef63ebd843902532531f14c0ec10e18cd8","other_scientific_artifact"
"catboost/statistical/catboost_statistical_mrmr_1e271c250f52/results/model_score_psi.csv","csv","38","2026-04-29T20:14:28.5858253Z","sha256","efab4c5b7c1c76252dcbe9fad8bd62c774ad26e6ca6018e41b3d78f079aad7b2","model_checkpoint"
"catboost/statistical/catboost_statistical_mrmr_1e271c250f52/results/oot_predictions.csv","csv","2933361","2026-04-29T20:14:28.6931107Z","sha256","41ce150d512b94675c1dcbd263eadd7d1f60a8b6bf0395368a2654bbcce0dfa4","prediction"
"catboost/statistical/catboost_statistical_mrmr_1e271c250f52/results/oot_test_results.csv","csv","1098","2026-04-29T20:14:28.6951129Z","sha256","cda93115718c7a969bb295cda473c6a0c45d3cd512274e271debcd5cd97957e9","other_scientific_artifact"
"catboost/statistical/catboost_statistical_mrmr_1e271c250f52/results/runtime_summary.csv","csv","649","2026-04-29T20:14:28.7041135Z","sha256","abb1edc87b2a37817b2443b699772f5a1e55fe9e8ecc7481a2f0cd2f2c6691f8","other_scientific_artifact"
"catboost/statistical/catboost_statistical_mrmr_1e271c250f52/results/selected_feature_psi.csv","csv","2016","2026-04-29T20:14:28.5850568Z","sha256","cfba0e79e829aa2ec967cf8f6eca88ac87eab0182bb985dabe537389e57dd60a","selected_features"
"catboost/statistical/catboost_statistical_mrmr_1e271c250f52/run.log","log","52732","2026-04-29T20:14:28.7062468Z","sha256","f8d116fd9454cc0a0e3890f6d3e89490f94192b69d44776a9afd3a6e1577bbd1","log"
"catboost/statistical/catboost_statistical_mrmr_1e271c250f52/run_manifest.json","json","8698","2026-04-29T20:14:28.7690350Z","sha256","f7d4bb00653f6274ea18c1ca3c402014008cabcfdf2f8cc6fda9b189914b53d9","manifest"
"catboost/statistical/catboost_statistical_pca_2395c2c033ef/_SUCCESS","none","25","2026-04-29T20:40:55.2032688Z","sha256","4cdedd72b388c7809f98f67d5596fe4abf197069af4b3988aa980a7ce2f803f5","other_scientific_artifact"
"catboost/statistical/catboost_statistical_pca_2395c2c033ef/data_split_manifest.json","json","705","2026-04-29T20:39:19.2485122Z","sha256","55c6614a990d3cbbc0430fbd78184857943f7fb3202954b2ad17365b0ae3be91","manifest"
"catboost/statistical/catboost_statistical_pca_2395c2c033ef/features/feature_stability_metrics.csv","csv","435","2026-04-29T20:39:19.0006415Z","sha256","b12fae927ab471a8ba2579a3947239bf4216d27bdee22bd4903bb3048a2fe387","metrics_evaluation"
"catboost/statistical/catboost_statistical_pca_2395c2c033ef/features/final_selected_features.csv","csv","2228","2026-04-29T20:39:23.9867072Z","sha256","2abe662d99cafa834dc39be8b4e04162b6e6016b01c59a2c1193bc76902bcb7c","selected_features"
"catboost/statistical/catboost_statistical_pca_2395c2c033ef/features/fold_selected_features.csv","csv","9287","2026-04-29T20:39:18.9793968Z","sha256","53c4d5b150e134e03d1ab6e8aeb1e5d2d0b7973b3ddb15e83d86c8bccd75be67","selected_features"
"catboost/statistical/catboost_statistical_pca_2395c2c033ef/features/selection_frequency.csv","csv","1663","2026-04-29T20:39:18.9935570Z","sha256","6d04810b369e0cff0706fbfb6d01fb1852fbbd4097073e0fd74d41ada7159926","other_scientific_artifact"
"catboost/statistical/catboost_statistical_pca_2395c2c033ef/features/semantic_group_stability.csv","csv","79","2026-04-29T20:39:18.9966213Z","sha256","f7ce16df5692ecede2b0373d7e1db63ae0c8ef39f29d4de5458120f5458223d4","other_scientific_artifact"
"catboost/statistical/catboost_statistical_pca_2395c2c033ef/leakage_report.json","json","391","2026-04-29T20:39:19.2465880Z","sha256","b7cbf2ce8ecb4afd703a2f8fe3db9b19455bf1423419f573e1a4d148ca71d340","report_documentation"
"catboost/statistical/catboost_statistical_pca_2395c2c033ef/models/final_model.model","model","9273984","2026-04-29T20:40:53.8861626Z","sha256","cb24c130bc10f5169d75f4cd57b45a54bf3e3907a3b2bba35b8bd094e91a75c7","model_checkpoint"
"catboost/statistical/catboost_statistical_pca_2395c2c033ef/models/final_model_metadata.json","json","3285","2026-04-29T20:40:53.8998593Z","sha256","9c2898494c93d15ee967e657e4e74939bacfc4e1dddf9d0fe3af5a91cd3320c7","model_checkpoint"
"catboost/statistical/catboost_statistical_pca_2395c2c033ef/models/final_preprocessor.pkl","pkl","85175","2026-04-29T20:40:53.8998593Z","sha256","fcb1974b3fafb4094b51937b1984e8604a4c2d11d1b0830477ea289ed4bfaf38","model_checkpoint"
"catboost/statistical/catboost_statistical_pca_2395c2c033ef/results/credit_risk_utility.csv","csv","143","2026-04-29T20:40:55.0099643Z","sha256","5c64d1e799f5dd819daf7bc624fccc1692dd3079865e3c4f9ccbbcd3c194cc72","other_scientific_artifact"
"catboost/statistical/catboost_statistical_pca_2395c2c033ef/results/cv_results.csv","csv","4534","2026-04-29T20:39:18.9773783Z","sha256","13dc28b23eb44654683e426473470cfbf545bfc001c0ba71090d741cd4f2ca52","other_scientific_artifact"
"catboost/statistical/catboost_statistical_pca_2395c2c033ef/results/experiment_summary.csv","csv","2622","2026-04-29T20:40:55.1330186Z","sha256","256ec706656feccda891ec7c0434381cc5b89648517a3f3f5c84e117ec048cf8","other_scientific_artifact"
"catboost/statistical/catboost_statistical_pca_2395c2c033ef/results/model_score_psi.csv","csv","39","2026-04-29T20:40:55.0089652Z","sha256","6c431abf78c96e9f98fe7c192f96f195387089e0dddc45a38530bf241646d789","model_checkpoint"
"catboost/statistical/catboost_statistical_pca_2395c2c033ef/results/oot_predictions.csv","csv","2933227","2026-04-29T20:40:55.1208267Z","sha256","d505ded0590875d4b697a79b667d718b0356c51d3e02cc50870d10a6914b4aea","prediction"
"catboost/statistical/catboost_statistical_pca_2395c2c033ef/results/oot_test_results.csv","csv","1097","2026-04-29T20:40:55.1218292Z","sha256","17b126e4e822742807fd3249ec91a7e80bade67f2989c693a405ff5f9be8cca5","other_scientific_artifact"
"catboost/statistical/catboost_statistical_pca_2395c2c033ef/results/runtime_summary.csv","csv","645","2026-04-29T20:40:55.1310171Z","sha256","4b2e432bebb27a5a782089dbf3dcf6211835948cd3f3512e6d8baae6cadc16fa","other_scientific_artifact"
"catboost/statistical/catboost_statistical_pca_2395c2c033ef/results/selected_feature_psi.csv","csv","1261","2026-04-29T20:40:55.0079806Z","sha256","06da1770ce1dd883c7a2e21807fe4d25f8df9acbea51b188ac0002a474b1eca7","selected_features"
"catboost/statistical/catboost_statistical_pca_2395c2c033ef/run.log","log","3620","2026-04-29T20:40:55.1330186Z","sha256","2a89a308f8d7c7ee30b6e308b9814a48f32b9721377bc8b5d7f4470d6ca85770","log"
"catboost/statistical/catboost_statistical_pca_2395c2c033ef/run_manifest.json","json","8551","2026-04-29T20:40:55.2032688Z","sha256","091e852e0deced08950737b20b7c5c0238a68128c69e8d95c5263c2a1120c3bd","manifest"
"failed_runs.csv","csv","76","2026-04-30T02:59:43.2166412Z","sha256","980e09f79605808c69824ef09f8612ce05dd5b29c39f2ad7dad4e5fbd2f49b33","other_scientific_artifact"
"llm_call_summary.csv","csv","9057","2026-04-30T02:59:43.2076450Z","sha256","4eb410f7d3540df89b4810615e237514b94267d7c0a5e2766cef31248d7f6755","other_scientific_artifact"
"lr/hybrid_boruta/lr_hybrid_llm_then_boruta_26100907f80b/_SUCCESS","none","25","2026-04-29T19:27:26.2965701Z","sha256","9772a49f85c195ff65f4f3add546d79a27b2409f81f240b597bc827703b32836","other_scientific_artifact"
"lr/hybrid_boruta/lr_hybrid_llm_then_boruta_26100907f80b/data_split_manifest.json","json","705","2026-04-29T19:26:07.1762834Z","sha256","55c6614a990d3cbbc0430fbd78184857943f7fb3202954b2ad17365b0ae3be91","manifest"
"lr/hybrid_boruta/lr_hybrid_llm_then_boruta_26100907f80b/features/feature_stability_metrics.csv","csv","573","2026-04-29T19:26:06.6841424Z","sha256","72f4ca73884a14ffdb83b9d34471a850c1af2be21652c37a618169a335947db1","metrics_evaluation"
"lr/hybrid_boruta/lr_hybrid_llm_then_boruta_26100907f80b/features/final_selected_features.csv","csv","1969","2026-04-29T19:27:25.2272094Z","sha256","a9370e7127100ff58a8263ada8a3b6d42da138b404ca25d4231e6db60aa5d71e","selected_features"
"lr/hybrid_boruta/lr_hybrid_llm_then_boruta_26100907f80b/features/fold_selected_features.csv","csv","8908","2026-04-29T19:26:06.5930092Z","sha256","25278d751d3c2062d9659291c0d5977e65ed9be639e520f4a33f5be08dc11f1a","selected_features"
"lr/hybrid_boruta/lr_hybrid_llm_then_boruta_26100907f80b/features/llm_hybrid_trace.csv","csv","21166","2026-04-29T19:27:25.2302263Z","sha256","5c508d994c72067433df5f6938f0766a45a379c32dfb95880491b7d73152de25","other_scientific_artifact"
"lr/hybrid_boruta/lr_hybrid_llm_then_boruta_26100907f80b/features/llm_rankings_summary.csv","csv","270006","2026-04-29T19:26:23.7017991Z","sha256","b5270c34f3fce8d1c0b8a111894eb18af72b0470d5419d283bcd727907d095ba","ranking"
"lr/hybrid_boruta/lr_hybrid_llm_then_boruta_26100907f80b/features/selection_frequency.csv","csv","1502","2026-04-29T19:26:06.6265614Z","sha256","5496fecd29304f973bda66ebf20f12e49ea94ee2afdf99f1dd288bc088a603ed","other_scientific_artifact"
"lr/hybrid_boruta/lr_hybrid_llm_then_boruta_26100907f80b/features/semantic_group_stability.csv","csv","300","2026-04-29T19:26:06.6342314Z","sha256","59de5bf70554b9ebad367cfa0b304dbff17fb549767bb4be4f1db5833c508092","other_scientific_artifact"
"lr/hybrid_boruta/lr_hybrid_llm_then_boruta_26100907f80b/leakage_report.json","json","428","2026-04-29T19:26:07.1731618Z","sha256","95e87975747848050e8d948d998908c57760b65f4c63a2dd6f689517721a770d","report_documentation"
"lr/hybrid_boruta/lr_hybrid_llm_then_boruta_26100907f80b/models/final_model.model","model","1787","2026-04-29T19:27:25.6719521Z","sha256","b129a81641a96fa982a6230d4924720eaa6859f1c8998f2eea24f5971f7b503d","model_checkpoint"
"lr/hybrid_boruta/lr_hybrid_llm_then_boruta_26100907f80b/models/final_model_metadata.json","json","3032","2026-04-29T19:27:25.6739603Z","sha256","1172ce9a3f07a6ecd4d44c749e302c7118b60252c9d479cc736a51ba2b995fe3","model_checkpoint"
"lr/hybrid_boruta/lr_hybrid_llm_then_boruta_26100907f80b/models/final_preprocessor.pkl","pkl","12663","2026-04-29T19:27:25.6729742Z","sha256","81f2a8178459bfeb138c43e6252aa9bebc64add6fad087e6969a5de01dc2b7f6","model_checkpoint"
"lr/hybrid_boruta/lr_hybrid_llm_then_boruta_26100907f80b/results/credit_risk_utility.csv","csv","145","2026-04-29T19:27:26.0807723Z","sha256","6c9ef27cbaecba6345e6bf45c358a35c436667e270d8e916edebf934fa57f78f","other_scientific_artifact"
"lr/hybrid_boruta/lr_hybrid_llm_then_boruta_26100907f80b/results/cv_results.csv","csv","4598","2026-04-29T19:26:06.5910100Z","sha256","06e337d345c5e8e910f90aab6b48ff9f373fce37b1c54604d66217683c39b660","other_scientific_artifact"
"lr/hybrid_boruta/lr_hybrid_llm_then_boruta_26100907f80b/results/experiment_summary.csv","csv","2804","2026-04-29T19:27:26.2441959Z","sha256","a628c4abcb4a3c30a4fef7c812052d111490f001c1f5ecda9067c722afd1336d","other_scientific_artifact"
"lr/hybrid_boruta/lr_hybrid_llm_then_boruta_26100907f80b/results/model_score_psi.csv","csv","40","2026-04-29T19:27:26.0797999Z","sha256","d722d62af406bfc76c289b26c8ca34eb2391a814df8aa3f33cff0bd926cfbaa9","model_checkpoint"
"lr/hybrid_boruta/lr_hybrid_llm_then_boruta_26100907f80b/results/oot_predictions.csv","csv","2904417","2026-04-29T19:27:26.2261716Z","sha256","1ec5a66f17d40a49ad86638794d97201a6132f8b60eafd8034a001b71167a818","prediction"
"lr/hybrid_boruta/lr_hybrid_llm_then_boruta_26100907f80b/results/oot_test_results.csv","csv","1099","2026-04-29T19:27:26.2281749Z","sha256","e5ea18b525899935ee1b34e17c3679ffc85073cef74e122bcd9a1d355702ccab","other_scientific_artifact"
"lr/hybrid_boruta/lr_hybrid_llm_then_boruta_26100907f80b/results/runtime_summary.csv","csv","651","2026-04-29T19:27:26.2411891Z","sha256","ea6a362dd23e79987ed361d06f667071c27edbb0c7ec43fd237e0a244f7f3d1f","other_scientific_artifact"
"lr/hybrid_boruta/lr_hybrid_llm_then_boruta_26100907f80b/results/selected_feature_psi.csv","csv","969","2026-04-29T19:27:26.0787923Z","sha256","2a1fd7f8824ed3cca93a1e216137f5f4a60b2f11afc606cda32a9875893f2799","selected_features"
"lr/hybrid_boruta/lr_hybrid_llm_then_boruta_26100907f80b/run.log","log","8937","2026-04-29T19:27:26.2441959Z","sha256","2759c791f6ffe066eb08a5c7639039d382c6be7ac9ecc1cfd9f8d088b3327897","log"
"lr/hybrid_boruta/lr_hybrid_llm_then_boruta_26100907f80b/run_manifest.json","json","9232","2026-04-29T19:27:26.2965701Z","sha256","9178da279f167efdc35524182f97c6593b7e7d5d8b91defdab99cb03b553afed","manifest"
"lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_23ca24a759c8/_SUCCESS","none","25","2026-04-29T19:18:53.8475119Z","sha256","6a45c153ce011b46571d160632e15c01bbffb276fd800019376f2c535d362885","other_scientific_artifact"
"lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_23ca24a759c8/data_split_manifest.json","json","705","2026-04-29T19:18:07.5491701Z","sha256","55c6614a990d3cbbc0430fbd78184857943f7fb3202954b2ad17365b0ae3be91","manifest"
"lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_23ca24a759c8/features/feature_stability_metrics.csv","csv","573","2026-04-29T19:18:07.0967649Z","sha256","c9c83c9acdff373d90670a5946b14abe265aed4e6766496d151a26fdbdbf616b","metrics_evaluation"
"lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_23ca24a759c8/features/final_selected_features.csv","csv","2340","2026-04-29T19:18:52.3143658Z","sha256","850ea18b4bb0a9b31e9a53cd294643fc992def0326c2e941d1cdd2ee8b5e4a8c","selected_features"
"lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_23ca24a759c8/features/fold_selected_features.csv","csv","10839","2026-04-29T19:18:06.9765393Z","sha256","40bdbc0e5a8f7b13510b0b8be305ecaf979c546c57440993a8e92172c1a6b8b4","selected_features"
"lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_23ca24a759c8/features/llm_hybrid_trace.csv","csv","20448","2026-04-29T19:18:52.3217853Z","sha256","8b405ef2fb040bc9c2696f49792055cf4729ff39e6ac8b30262567a056a34422","other_scientific_artifact"
"lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_23ca24a759c8/features/llm_rankings_summary.csv","csv","270006","2026-04-29T19:18:31.4762518Z","sha256","a6adc0f6a2761db0b411ce8da859963291ba9d2806edec25324f4e432e9bcb5d","ranking"
"lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_23ca24a759c8/features/selection_frequency.csv","csv","2668","2026-04-29T19:18:07.0268795Z","sha256","37608d611543f9b4872c53724e437a61d279660dc4290793b419dbecb279d35c","other_scientific_artifact"
"lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_23ca24a759c8/features/semantic_group_stability.csv","csv","339","2026-04-29T19:18:07.0354386Z","sha256","b8b5882d82c8b0dc529df52eaaf587a3980bad6a998a67904116b26c99b7a59b","other_scientific_artifact"
"lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_23ca24a759c8/leakage_report.json","json","428","2026-04-29T19:18:07.5456627Z","sha256","95e87975747848050e8d948d998908c57760b65f4c63a2dd6f689517721a770d","report_documentation"
"lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_23ca24a759c8/models/final_model.model","model","1755","2026-04-29T19:18:52.7626987Z","sha256","26b78f78bddeb343b13f702dffbe65cd45257bc0f2bfe13c21e95115f06fc13c","model_checkpoint"
