feature_id,feature_name,semantic_group,umap_1,umap_2
5db29593df7e479fd14e406ec457aca65cfba9f0046b8991107d655255db9d33,BURO_DAYS_CREDIT_ENDDATE_MIN,bureau_credit_history,-6.800614,-3.3106184
5e1ed48ead462a4c2ba8af1ca7273af90c92effb5eee7307c8b5b547f2863f6c,POS_CNT_INSTALMENT_FUTURE_VAR,other,-2.7523046,-3.2039504
6019dc1f6311931e84bd46f7a8797b5c85a836b60a1d3bef597112623320b047,BURO_CREDIT_DAY_OVERDUE_MEAN,bureau_debt,2.561979,-0.15865175
603cb7700672417771071a7035bc3b97c437a3ef028eb65a0bb5741cfb17f7cb,AMT_REQ_CREDIT_BUREAU_QRT,application_amounts,2.2430944,2.5439
618ef84e1c846654a6227cf0f0aebd6c22837a96f923439064506be2ba510db8,BURO_AMT_CREDIT_SUM_LIMIT_VAR,bureau_debt,2.080549,-1.4986712
620051dfd3245f8847c17e4197e8f26e48ee0c2b75b32bd52f154cfdb7625413,FLAG_PHONE,other,18.09376,2.4337375
623e63682c3cf122ed7d3add7f5074926afe6866501f0a3a6a44cff385394274,PREV_APPLICATION_DIFF_MAX,previous_application_behavior,-0.81271726,-2.6778524
625318c5805214b863d24282fae3843a658e751a9a6d51e232f5a5f930cc9520,CC_AMT_DRAWINGS_CURRENT_SUM,credit_card_utilization,2.7491539,-5.3406453
62d7e7e0c79aee11128b5aad289bd8e58019fb7a898f61bf2aa9b6592fd436f4,CC_AMT_PAYMENT_CURRENT_MIN,credit_card_utilization,2.130065,-4.884632
65aff626131cc221771c5dcd6262a5c89edd4f87cccb9ba2c13358902e2020e9,LIVE_CITY_NOT_WORK_CITY,demographic_time_variables,18.0602,2.4562407
65b48ceabc6d082a46935c177aaa82e748228096b1a1f2fd166701c749dac47c,CC_CNT_INSTALMENT_MATURE_CUM_VAR,credit_card_utilization,-2.804562,0.9522333
65c42f630437c3c8a675e301002e484fb0d130e7ed1bd006ace017ffc1d58af5,CC_AMT_RECIVABLE_MAX,credit_card_utilization,2.8720505,-4.5442667
668c7b106be8b4c8bd5f4073371580a5c0912bf58068e1922f04593062cb1a42,BURO_CREDIT_DAY_OVERDUE_MIN,bureau_debt,2.560341,-0.21571293
668cb56380998de44cf18a77e74e052c3a8bf40847a558230a58dd19ca2e6af9,POS_MONTHS_BALANCE_SUM,other,-6.51375,-4.183642
66c97686a385f4f7e7f09552046f0047a57b49e4880056774e607b0d2f87567f,PREV_AMT_APPLICATION_MAX,previous_application_behavior,-0.8776216,-2.8587813
67674567f00ba8dcfd638874c1ab627782eb6343e4192d24ac1144ffbc8edb7a,FLAG_DOCUMENT_17,other,18.99617,1.3989741
676aac4c42386cec4f575c7990cef7487350663963f649b7f13532df41e2df1e,INSTAL_DAYS_ENTRY_PAYMENT_MAX,installment_repayment_behavior,-6.152323,-4.3899455
678e2555fb618c919f97c7ce88c93b6e88931ffc64c656da67026e579b9b04dc,BURO_DAYS_CREDIT_ENDDATE_VAR,bureau_credit_history,1.6813638,-2.2434194
67b61501bfcfd9d7afd06c92351b66f9dcce3c3a03ff1bcc86d0d928f5a2503f,ELEVATORS_MEDI,application_amounts,1.4138619,5.2539377
67e7912ac54cddea0635e8dd2188db593f7121caa69770550c7be662058e88e9,PREV_DAYS_FIRST_DUE_VAR,previous_application_behavior,-0.75115424,-3.2479982
683752d1d0705711f9f2aa7a651ab189e4e8a4d96eeb7819ad71835e82516d5b,PREV_INTEREST_ESTIMATE_VAR,previous_application_behavior,-2.4395008,-4.246755
69bf5c68de659317288a9eb4c1c53400a1b22af5d017db420782ef89bd920b11,BURO_BB_MONTHS_BALANCE_VAR_MAX,bureau_credit_history,-4.681543,-0.36456165
6a88c88fe79197d792638f92a62378471134c0914c4463412c93afe15f888b28,CC_MONTHS_BALANCE_MEAN,credit_card_utilization,-3.2889686,0.3911552
6a9bb4b41cdba7b87504b1de4edb8e0b091b6dabf3f33c4176a073358b3f4d0e,PREV_DAYS_LAST_DUE_1ST_VERSION_MIN,previous_application_behavior,-6.3809247,-4.8711553
6b3cb8fc7436b7280329c9534910e0f23070cc22e09ecbac3826b4e391e523c1,BURO_BB_MONTHS_BALANCE_MIN_MAX,bureau_credit_history,-4.665884,-0.33870423
6b7d5ffb6b3fc961ee4a60695770376324a80e1441051df7a8ceb38069b4d1b3,PREV_DAYS_TERMINATION_SUM,previous_application_behavior,-5.7529154,-4.782855
6be8799eb3d1f8baffd90339145d8ee21d1305b068e98f0e6e5857423ba45ed9,PREV_AMT_ANNUITY_MEAN,previous_application_behavior,-0.37283,-2.1476371
6d5661ba2a172c771cc7f2af571dcf78b4a0b464143d74a476fb8fb0fc1c5894,INSTAL_NUM_INSTALMENT_VERSION_VAR,installment_repayment_behavior,-2.6727269,-2.9786098
6f2c654c63f2ec63b6104e7e1b7fd60f145e4ac36f00c981e385447d291b02d4,INSTAL_PAYMENT_RATIO_MEAN,installment_repayment_behavior,-1.6156361,-2.621561
6f690dc5df8a7200509d321f459c1514b697d86c061841b585a30437173058dc,FLAG_DOCUMENT_21,other,19.209541,1.6485561
6fc8c11ae604fd3ced79bb92a0544cb1035685af8869e331cb9159664b9fad46,BASEMENTAREA_AVG,application_amounts,0.50090855,5.489785
70bb83e204d587df9e5b85f914ed3f75a66bf7244d544489cb49fa3d949e6e62,NAME_EDUCATION_TYPE,application_amounts,1.004695,7.070157
710e5fbeb1434a0ed4e95de6734a213c9d0dc4f49ce8529fe6f562aa89964f78,LIVINGAPARTMENTS_MODE,application_amounts,1.2384573,5.6006966
72a623cabfe1315942721f9b4ee622688705e4acf5d91b882546b10dd748e395,POS_TOTAL_INSTALMENT_PROG_VAR,other,-2.7241538,-3.431567
72ade2911107efbe59dd6e76cc7e1483e714c45a1c7cf6f3488b7c032f8b429c,LANDAREA_AVG,application_amounts,0.5788843,5.429975
72da79147782e41385df04fe69e886e818169563c5e31c9cd879ff0b24c83332,FLAG_DOCUMENT_20,other,19.224075,1.8083808
72fa4bae666da4d5f4c6b1ab319a75fe956a2250fb345aa10e437ce3495c18bc,PREV_DAYS_FIRST_DUE_MIN,previous_application_behavior,-6.3074045,-4.956884
733ea158425fb2bece8897383a3708c9f1dfb61ffe7e9765a955f373643e656e,CC_LIMIT_USE_MIN,credit_card_utilization,2.8095515,-2.9536047
73e6485dafc74ed5a07c72df55fb4ea3178b3eff22cbb779229d348972af0d07,YEARS_BUILD_MEDI,application_amounts,1.4685026,4.8517265
75fa9d391560f8d1383ca76feb93ef03334db8bd5394e69f30d3663e8c67f5be,PREV_DAYS_LAST_DUE_1ST_VERSION_SUM,previous_application_behavior,-6.244462,-5.073641
76bb18569336f3462b7cd50cfd956be12738b8f12bc0e6dd7311a9875888a6c2,CC_CNT_DRAWINGS_ATM_CURRENT_MIN,credit_card_utilization,-3.422479,1.2899083
76d3d7bdb40a9d3ae81306370eb9937bb0cf9d24f55d2b6b8c678cd7998c3b90,CC_CNT_DRAWINGS_POS_CURRENT_VAR,credit_card_utilization,-2.842446,1.0409844
78e67a96225a0c1456997c4ab9dce8383fcd6698c058bf2c8333fb24c5ae25f2,CC_AMT_PAYMENT_CURRENT_VAR,credit_card_utilization,3.5701687,-4.8692427
7980e776dd7c824e66edccc5160032e014cb2feb8fa5b53d72a0681276dedc9a,REGION_POPULATION_RELATIVE,application_amounts,1.9695587,3.3101778
7c194c9f4f248522c1e4fc995d30353a5134e44c1c831903c3ec0afe90e84258,BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,bureau_debt,2.6606753,-0.34280062
7c61d875fbccebe1acf90d6ec2bcf23bd7191a77012932a713f13b95a4df30e0,PREV_DAYS_FIRST_DUE_MAX,previous_application_behavior,-6.294767,-4.74489
7d3dd84b62b77e803faa98eef46e0916ea05837c79590ab57a1b8c2615b0eb75,CC_AMT_PAYMENT_CURRENT_MEAN,credit_card_utilization,3.1178079,-4.3562756
7d4f45ad5881cae3de2f26476de34556a7eeb202d78ae55c0712625d21edee43,CC_CNT_DRAWINGS_POS_CURRENT_MEAN,credit_card_utilization,-3.3184988,1.1254286
7e756d10d8f8e224ec66f9a32d6b50b1549d801c2c57e106c4669c56521aa397,INSTAL_PAYMENT_DIFF_MEAN,installment_repayment_behavior,-4.7967496,-4.3557453
7ea7b221b117190da1dacd1129ef8af2b126db7f99a8ebd57db344672fce9700,OBS_30_CNT_SOCIAL_CIRCLE,other,2.0184376,2.615103
7eef16284aaeac60cc5eea6a94113999972cecb6def7814d75e608c204591381,PREV_AMT_GOODS_PRICE_SUM,previous_application_behavior,-0.052363317,-1.9360745
7fa8e9d5567b628b1b5e0dc27ba50cdd289b8044f92ef1eacd89e2f8ce461b23,BURO_BB_MONTHS_BALANCE_VAR_SUM,bureau_credit_history,1.9214672,-2.1426587
8016521e59ff44413b80d0cd1f579aaa903f90db637a7ce69ba6054ae59a44ef,NAME_FAMILY_STATUS,application_amounts,1.1231785,7.112691
80b8cbcfb1b86a0991b8a637defad2a6329500e347495fe23b675289a90e2a38,NONLIVINGAREA_MODE,application_amounts,0.31221834,4.942785
81df341c8f4879f1664b438e6576d7a4f0e8dfb01ce103dcefb60ae46331c79b,INSTAL_DAYS_ENTRY_PAYMENT_MEAN,installment_repayment_behavior,-4.80913,-4.429806
823ea14d30eb97fd82acddb10028074675ae4fd3113664e0a1bf83c842f36f56,NONLIVINGAPARTMENTS_MODE,application_amounts,0.39806008,5.004123
84611dccaecfdb5ea427844a8fa228810f8b41dbdea31843e71efbae9df5c386,POS_SK_DPD_MEAN,delinquency_behavior,2.4198637,0.57386005
84b53a34eb1865c3f3ccc593899349646308b77f5aae19ffbf8d0e4677b4c7e2,POS_CNT_INSTALMENT_FUTURE_MAX,other,-2.6445665,-1.9459472
84c96b4c2d6de8b62c7d82bc18bc6daba1f58e77731524911c10f558ae360f20,NONLIVINGAPARTMENTS_MEDI,application_amounts,0.2633473,5.1362157
85065be8318d02e1d8e7a92caa69361ab88d5027c405e40e7c13e1d25e091784,PREV_DAYS_DECISION_VAR,previous_application_behavior,-0.8037465,-3.2171907
85bfa3ef2efffad0b1a4ccc0e22f3b2cb482f086cd6f948f1eef7ebc32efcf31,APARTMENTS_MODE,application_amounts,1.0511276,5.437387
85f1485bdf7473da17714474e3317f77368895097bbc64cebe7a92797f3dccb3,BURO_BB_MONTHS_BALANCE_MEAN_MIN,bureau_credit_history,-4.67782,-0.36415765
8624bcc001d1ec763c04cd5db16d4ee05df0ef67663e24e2633b35e6979c69f5,BURO_AMT_CREDIT_SUM_DEBT_MEAN,bureau_debt,2.2693894,-1.1112616
866dcae0f95a3e56c62c7420ada5786a7a495f209c2cbb1c2132d7498a8ed20a,BURO_DEBT_RATIO_VAR,bureau_debt,2.1947312,-1.7307115
86c20796f33434f4e972a8caf5739541c5a690f0fa594ee6b9c4c493c6d5543c,NONLIVINGAREA_AVG,application_amounts,0.21530983,5.001769
87cbaf6e840c9ad79df8f7286210325fb138d40a7778179805327819e6cce337,CC_AMT_RECIVABLE_MIN,credit_card_utilization,2.300842,-4.596985
881bd9f258066ff0134c696a5d9a0b4f4a2e2415235a6de6275a99e190f293f5,PREV_recent_decision_SUM,previous_application_behavior,-5.5056834,-4.726604
882cb419ef886695802bdcc23de6f409aaa32d6d711c62941d544fb8f4c6e962,BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,bureau_debt,2.7723198,-1.0311009
8844062fca44400104ed7910ed91a2b9ca6657238c4d924a59ede6f3cd1238b4,BASEMENTAREA_MEDI,application_amounts,0.44542864,5.4134693
88760662f46a6e7bf00ef305518659a00b6c3960406e754ea136f334ec8c1dd3,PREV_DAYS_LAST_DUE_1ST_VERSION_MEAN,previous_application_behavior,-6.2896786,-5.0436525
88d90fabe084e852ebf5ba1349ae301d688223110b472203fd2e5fa824252826,TOTALAREA_MODE,application_amounts,0.9345568,5.1526146
8bdfbf1e652cdec3b8d60957f4deea8e17639eb1b626fee6238e4fe26274304a,BURO_DAYS_ENDDATE_FACT_MEAN,bureau_credit_history,-6.620465,-2.9421837
8e2186312271b1bec3bd2eaae7b8c432f57427a43aaa9985ea3193be1f4ba9e9,CC_AMT_DRAWINGS_CURRENT_MAX,credit_card_utilization,2.601939,-5.422491
8e9bc668185d1504e24aea39611a189e1c6ec1a36981912cae2bed0babddd398,NONLIVINGAPARTMENTS_AVG,application_amounts,0.21611269,5.0921655
8f13d83f9e300e4f6445da464c1daf192be67d4d04e40674562460a72c833063,REGION_RATING_CLIENT,application_amounts,1.9348123,3.9412
8f9b06dade9d3e92fcafbac28a8199cf85c3966bb0795dd807dd264b044c6669,PREV_APPLICATION_DIFF_SUM,previous_application_behavior,-5.133723,-4.5766397
91a65766213c00d39f8aa9c7ed61ca5b39f7a7583b95e84b0785b7423cd79ff7,PREV_SELLERPLACE_AREA_MAX,previous_application_behavior,-0.35917604,-2.9197202
91a952bca8d06b264fd1ee3af1ac09051c3d1d8d26171b07532fdadfcd402e5e,FLAG_DOCUMENT_6,other,18.663696,2.1062725
91bc3039c61b90c29a364936afc1ce22d25841945e616a0c37f003d2dface7b0,ELEVATORS_AVG,application_amounts,1.4539901,5.3094196
91de2f8a6c8d2a9ae772a80e7df8d99873332d7edee47ebfcdf620bae6fc44a9,FLAG_DOCUMENT_4,other,19.282658,1.8369964
91e9a169fec399a3978572933fe9d5be53fa1d272a8364296bfd9983ce598f6a,AMT_CREDIT,previous_application_behavior,-0.98696333,-2.6223855
92057d1ef404b2dac6e4a910868a11a41d0de8eebafcccbb4a2975bdc085b52c,BURO_BB_MONTHS_BALANCE_MIN_MEAN,bureau_credit_history,-4.6800666,-0.36322078
92a21d2459eea9adb3dadd0eefd418c1ecfaf8d14bcb1a1b015974b0ba0eaf01,CC_DRAWING_RATIO_MEAN,credit_card_utilization,2.5874743,-3.3091094
934e37a0da53738f54e1e75be978ca0fa2261cb5a6f9b9ebb09ec434bcd89eaf,EXT_SOURCE_3,external_score,1.6177013,4.7040534
934f876af4777e8de568bb4eb4d9e326a3274876bb386902eb1c3c3d79778b21,INSTAL_PAYMENT_RATIO_VAR,installment_repayment_behavior,-2.0551858,-2.4627588
93a70bb4277f71bd907188d87f1f412625ada9815e08ea70e3e79629b70662af,PREV_recent_decision_MIN,previous_application_behavior,-5.9235606,-4.7785063
93c0bc4b40e3a9aff71f6c8ba506cbf922110948a48124d18fa36e0f062ec07d,BURO_DAYS_CREDIT_UPDATE_MIN,bureau_credit_history,-6.223774,-4.0927224
945caa9b056ce80be5b69e5d82c5ee14febd9ddc2983921697bae54d460a0b4e,BURO_DAYS_CREDIT_UPDATE_MAX,bureau_credit_history,-6.244141,-4.033614
946b3f5a715e6434920371653eca4252a511624dbfc44e82a04ac0b49847367b,OCCUPATION_TYPE,income_capacity,1.0633513,6.992618
9542051b41cac1ba6319e6b4b0387b2a526ea33cc9e8341c3138afbcf4aa5c77,AMT_INCOME_TOTAL,income_capacity,0.15965943,-1.8701124
9613af2bab1d21f91510537d1e14d337d1fcdc07d0152c8fbe18b42f954dd241,PREV_AMT_DOWN_PAYMENT_VAR,previous_application_behavior,-1.7017751,-2.120952
969f94af2d3bca2b122c044f6dd0f6bcb3a9c5789afa57f8c2d853690ffbe8a1,PREV_DAYS_DECISION_MIN,previous_application_behavior,-5.9378343,-4.802472
97b2d5670237e704d562f58d8d5f1f53d9dc558f268d1173afbabfb7f0f384ed,POS_SK_DPD_DEF_MEAN,delinquency_behavior,2.4112809,0.6158773
97bffb7d667243a8bca8806b956d44c0a23784f278cb300e19bc722dcf1538d2,BURO_DEBT_RATIO_SUM,bureau_debt,2.6314917,-1.5084943
97c7598bc7303d1401b4eb83cf16cd51072af48734528c5d2d138a41005ffd13,CC_MONTHS_BALANCE_VAR,credit_card_utilization,-3.1448872,0.51131487
98d24b36ee36f6813e38eb7001ac95b0d993eabc3d6e2f3fc1a6013434ccdf12,CC_CNT_DRAWINGS_ATM_CURRENT_MAX,credit_card_utilization,-3.3126795,1.3136536
991451e6306543c95ed2a64bbd375b1f20ac98aef51159b136f4311fb8d7e713,CC_AMT_RECEIVABLE_PRINCIPAL_MEAN,credit_card_utilization,2.9077163,-4.35386
9950ec959c160223bca8731e561302abe2237dc16eb13b74ae61f98a943697ea,PREV_AMT_CREDIT_MAX,previous_application_behavior,-0.853018,-2.752192
9994f4c41e0e2d5d546b4fda57c406f1a95b8822120a00a73855d8a5cc7c21aa,LIVINGAPARTMENTS_MEDI,application_amounts,0.9336472,5.489888
99ec31055d2aff1eed068cbefdde4d490e2cc2054e5d2a5b3e58c69b1fc7b70e,POS_SK_DPD_DEF_VAR,delinquency_behavior,2.4655488,0.44937423
9be3e0d4da1ffc6d8f39108a4fb2f57ffc9ab488c4c7990ef3a998c6465845d0,EXT_SOURCE_1,external_score,-2.6296117,-4.0079975
9c3af9f5ec57cce7fab1d096d5d061b7a78511c46fe40f4c42becbec3444b01a,PREV_AMT_DOWN_PAYMENT_MAX,previous_application_behavior,-1.5575694,-2.1769397
9c439ec03c90cb5005b838c19e11f1c957dadc635d266a7e99bfb6b8a346e068,CC_MONTHS_BALANCE_SUM,credit_card_utilization,-3.3853555,0.24068275
9d4473ae62da3fa61e08d57874b03797e677a75745793d2036ade1d29f68e2da,PREV_AMT_APPLICATION_SUM,previous_application_behavior,-0.39285186,-2.1691618
9eb4641e2af48a45d120ebb2abc572c10cf5162f0ea36654f918333281dcad85,INSTAL_AMT_PAYMENT_SUM,installment_repayment_behavior,-1.7294184,-2.8512082
9eee3df1078877963dd951fd8a7a3bc313d2a2eed069f2b2f0a284a8437d0940,BURO_DEBT_CREDIT_DIFF_SUM,bureau_debt,2.3333197,-1.2292452
9f855693ec8798aa853647345efd462aa0fa882d447fe7a5d81e2334ab230c47,INSTAL_IS_UNDERPAID_SUM,installment_repayment_behavior,2.235231,0.87351686
a031e1048d09435493d05d79f39989b28fed15c537875ca62e75c7101274e447,WALLSMATERIAL_MODE,application_amounts,1.0134844,6.876469
a03909f1fbd681703596c63ce9b2ce0496b8619252c1220f11a0fea4573fc9ad,PREV_DAYS_LAST_DUE_VAR,previous_application_behavior,-0.71916044,-3.3179169
a12ad5a7e059ddac41bbe341a854786976bae1de5eb2b82b8a448da368f4d809,PREV_DAYS_TERMINATION_MAX,previous_application_behavior,-6.0523005,-4.6484985
a16eb016bdda6a1c5a3eea3d1189489d0f71a92cc0d3de39083d284ce7537ce8,INSTAL_PAYMENT_DIFF_MAX,installment_repayment_behavior,-1.7811062,-2.623096
a18e2ec8e51871f153e3f5606d1cbd7e57fa5c93a6781665b00df41a030051c6,FLOORSMIN_MEDI,application_amounts,0.82548416,5.4382668
a30f1a889a3f893e90e994f4b4979839f5bc0d63beea0a13337161a23a75104e,BURO_DEBT_RATIO_MAX,bureau_debt,2.688675,-1.6891863
a376a972c83faa3b490bc0670117a2de728b5b0e39c6b1490f09c0634ec13763,PREV_DAYS_FIRST_DRAWING_MEAN,previous_application_behavior,-3.1773636,1.5661523
a457c7453b73ad8d09c8d727f0117b98deb435bcbc9608a5e1d70b9a5099febf,OBS_60_CNT_SOCIAL_CIRCLE,other,2.0031328,2.6683013
a4bec1ea605ff05b8b1eaf23f46f0d49a4703ad9ef554ba5525a9e9acdef20da,AMT_REQ_CREDIT_BUREAU_MON,application_amounts,2.2968657,2.5888615
a55b8a3f64aa4c17ff3466baee89bae2f8da3bfdc84c67bd9368ce240b816fac,PREV_ASK_GRANT_RATIO_MIN,previous_application_behavior,-2.1512098,-3.9067552
a57580a8223abb7b5ba5b1d6c124ccf5e1c9956e33d95e5160b3974cc777d479,BURO_CNT_CREDIT_PROLONG_MAX,bureau_credit_history,2.3796592,2.0891051
a57777caa3f5906cfdb1afc7830f47ebd843f48e76da1785a842e7e5fd514337,PREV_DAYS_DECISION_SUM,previous_application_behavior,-5.5930476,-4.8167996
a647e9a1457e3671d84dd4a1a2ee5c2c89e0a8e2ed8e5663e818f2321dbdf5b2,BURO_CREDIT_DURATION_VAR,bureau_credit_history,1.9584599,-2.1391108
a69c2ab4501d19f053e8206a75c44ee3b8a5453d7e09fff00c491a393d9bd7b9,CC_AMT_DRAWINGS_CURRENT_MEAN,credit_card_utilization,2.7332408,-5.190868
a6bc9f02dd241f8d1c77eb358ac5b65e0f288f6d8cdfacdd39fd9a3bfacfd3d0,BURO_DAYS_CREDIT_ENDDATE_MAX,bureau_credit_history,2.2677298,-3.009534
a6cab2f7b26a26f572033a9039b1eff0ef9bc807c86c90b0c30f22b7ff3927fa,CC_CNT_DRAWINGS_ATM_CURRENT_SUM,credit_card_utilization,-3.3796756,1.2606727
a8d647180eedeb2ca1c9967e104fe5816d3080a10e994fe45d0e2afc1d9bdd30,LIVINGAREA_AVG,application_amounts,0.81996113,5.4832635
a90405e3922126bb606fdea546ee480a8f06936f5778e06703bdd17aba8ead56,POS_CNT_INSTALMENT_MIN,other,-2.6373594,-1.9163439
a97b2354213aab32024b9c6dc47296d763ee86ce73994fa6123a6975fa554165,POS_SK_DPD_DEF_MAX,delinquency_behavior,2.4047768,0.629074
aa4d61dbfa9fe9d9cca2ea01ec42517718e216f73f6768c84509917fe063a8b5,CC_AMT_RECEIVABLE_PRINCIPAL_MAX,credit_card_utilization,2.7498,-4.721917
aa5145611a4e8d41ebf1d8d3b4a07f827d94daa510636c96b6d14697bbd0edfa,BURO_CNT_CREDIT_PROLONG_VAR,bureau_credit_history,2.371369,2.2012465
aa9c0221c729339f96ecadfeaa3f5b045c0db367f8cf2d011593533ab29045f5,BURO_DEBT_CREDIT_DIFF_MAX,bureau_debt,2.58944,-1.5732082
ab5405070623e3193dd3f7dafa134b8a97e4c823911478ad97d458f8bc1562e9,CC_CNT_DRAWINGS_CURRENT_MEAN,credit_card_utilization,-3.2134428,0.9405783
abf079d8bc9ba32b36b92e30f44baebf75694570a27db6b3109e9a7579b5e1ce,CC_AMT_TOTAL_RECEIVABLE_MEAN,credit_card_utilization,3.191733,-4.301384
ac8a77b94b8905e7cf4f80b2e468c25e3b2a7078e8db641731c6f6dda7a306c7,PREV_AMT_CREDIT_MEAN,previous_application_behavior,-0.5650649,-2.2385473
acdcb4c1d5472be08083a6799f6a46b6257a9351a83fe09a542a5d9e999fb482,FLAG_DOCUMENT_11,other,19.151892,1.7489203
ae3d245ad7f2b2f1555053ebf05291f101054008acdd55f589493411c33d4b0d,CC_LIMIT_USE_MEAN,credit_card_utilization,2.816891,-3.094529
ae7317de86009c604dbb2dceee9300889f9beed1c3736259f1011e8b350a2df3,CC_AMT_BALANCE_MEAN,credit_card_utilization,2.9751112,-4.269225
ae908bece934a8a9ca6d4ab62f3777914b9ade44579458b3be99c290174d4665,BURO_AMT_CREDIT_SUM_MAX,bureau_debt,2.5375388,-1.4595543
af1817ca1fa892786c93bd366e99df084e9c5006ed27a36dfe7c9f20bb65261b,FONDKAPREMONT_MODE,application_amounts,1.1654096,5.740538
af9c1de870ee7abb125489153e1a893d18f5416ec9e915eccfe458348ad11b77,EMERGENCYSTATE_MODE,application_amounts,1.1552243,5.5904846
b0fae2933dc1e51ffe8669a67fd9b28924767f7adc35750659f6f07d53145e7d,POS_CNT_INSTALMENT_MAX,other,-2.7124264,-1.8820679
b1acd7d14953869deab28029cc9f9f1003edd39d69142011ae74f01f8a745695,INSTAL_NUM_INSTALMENT_VERSION_MEAN,installment_repayment_behavior,-2.538627,-2.5316575
b200ea46d20497e4950eb97fb82532c7e441d9d561f970f30bbf1a808e3ea5eb,INSTAL_PAYMENT_DIFF_VAR,installment_repayment_behavior,-2.0797813,-2.4385169
b2180bb4f0cbe8afbf6e80b7eb3b6a602002915f35085a954ba97ff05cb723c8,LIVINGAPARTMENTS_AVG,application_amounts,1.076748,5.513962
b31842ef6e64241f6158a16c2abe1c5c9ec2b657ab6450be3cf6bbff88af4d33,CC_AMT_DRAWINGS_ATM_CURRENT_MIN,credit_card_utilization,2.1023724,-5.2683277
b325a080d43e1a163531b798af61ea9fd700bf519e0951db802c0c1258fdf7c1,PREV_ASK_GRANT_RATIO_MEAN,previous_application_behavior,-2.2104633,-3.9939163
b32d3c9232dccb3c30f7ce38d82e3c999933d34bcfbb48364015897a1fc9e418,REGION_RATING_CLIENT_W_CITY,application_amounts,1.8767934,4.1008162
b3a0b70b6fe5eff4afb29fd09f141354a4ceaaf9896f2294c6c84bca9bc76bc7,BURO_BB_MONTHS_BALANCE_MEAN_MAX,bureau_credit_history,-4.6534977,-0.3380614
b3c87e62fc6b60f44b407e97dd4648a2b809cbf36cdc51fece284cf21ffa0ac8,INSTAL_AMT_INSTALMENT_VAR,installment_repayment_behavior,-2.1657817,-2.7832618
b3ee01ab7e6774718080c459f577999a042dae4569f7dbd8f4c5816e2712fd55,CC_AMT_TOTAL_RECEIVABLE_SUM,credit_card_utilization,3.2723758,-4.2760577
b3f37941fa3756a517501bbfb51a360949a918d738a55c0a3d5a260d59768b59,BURO_AMT_CREDIT_SUM_LIMIT_SUM,bureau_debt,2.6537776,-1.0186381
b4238372130ad034973648cc62971f2f202062dc70cad60fd41149d024053f65,BURO_DAYS_ENDDATE_FACT_MIN,bureau_credit_history,-6.7465363,-3.3122156
b44d2ef23098e13c6b6dc57e20c7dd797bfd9e3180cf53c0e641d220d27b4f34,COMMONAREA_MEDI,application_amounts,0.2755225,5.1475296
b4e2697bbf56db7e517c8da2dfcb2d195cd4c3a4f15e8fd6d673f41d3456f027,PREV_CNT_PAYMENT_MAX,previous_application_behavior,-2.68709,-1.8814882
b53baab77a2931a1b49a34376f6ede1a28b2a27972ca3612e1a6ebe7fc1fa345,DAYS_EMPLOYED,income_capacity,-6.588707,-4.8018746
b5e236d9cbdb601a61f954a890c32fb6c4984ac2374ad884bfa20ba195b23677,BURO_CREDIT_DURATION_MEAN,bureau_credit_history,2.3392103,-2.1125727
b6569fa1efd4d8e108bc41e3cfedf43450552ff849543e833986449a13f8a539,FLAG_DOCUMENT_9,other,19.115814,1.918531
b677b26fa28372fb494eb4d237695f76fb6f72b7ee28f607e5eeaee7e227ec3d,OWN_CAR_AGE,application_amounts,0.049204085,4.592964
b67dbf6d0a9c8db3f519269b25dcde29e5e8ced66fd8a51be6f6e5fae4fd5c29,PREV_AMT_DOWN_PAYMENT_MIN,previous_application_behavior,-1.4343673,-2.2164495
b852c3d41d9779163a28cb4423c217bd2042727f92325008bfccdac5a8e74449,CC_AMT_TOTAL_RECEIVABLE_VAR,credit_card_utilization,3.6468983,-4.781712
b87b5c4fb608333266c06e56a2c1962ef8b4740b2d573ccf3d021eafd42777a5,EXT_SOURCE_2,external_score,-2.5206192,-3.9545763
b8c9a82fdc451b3d30c6575a579fdf349ce05a5bdf733a8545e973baedcdf48d,CC_CNT_DRAWINGS_OTHER_CURRENT_VAR,credit_card_utilization,-2.8850708,1.0681547
b8d219b1b25931e0c3e5631f04551552ab208d282d3ed349a8c97e787a848cee,PREV_DAYS_LAST_DUE_MAX,previous_application_behavior,-6.2863684,-4.710984
b964134a464025f8577df372e10fa57a97c560036aa89a9ec750dcea66f90153,CC_CNT_INSTALMENT_MATURE_CUM_MEAN,credit_card_utilization,-3.1050358,0.6207334
bac25db85ff7e217109452134b028d51ba96427e7e2bfb8f8b13850351075556,LANDAREA_MEDI,application_amounts,0.433991,5.319028
bad713734d7aa1399babd2e85a85c2c1195e4cd203e8785537e387d177c4cedd,PREV_DAYS_LAST_DUE_SUM,previous_application_behavior,-6.1395254,-5.0261083
bba87833bb791aad16fdda7cc9233190a07bbae87145979c9f692b7b61cc3377,NAME_HOUSING_TYPE,other,1.0837154,7.0661635
bd42b3dabbbf187626c6ffd03e17ba73dc15164b044eced8f345ae2154b93599,BURO_AMT_CREDIT_SUM_OVERDUE_VAR,bureau_debt,2.079183,-1.5909133
